record,task,cueDir,electrode,timeSec,ordinaryMean,huberMean,fittedCurve
VisualCogA_Task-1,1,-1,Fz,0.19140625,-1.39299230575834,-0.767215159093238,-0.468918327590291
VisualCogA_Task-1,1,-1,Fz,0.1953125,-1.14225672512665,-0.561055997820483,-0.258620015839388
VisualCogA_Task-1,1,-1,Fz,0.19921875,-0.913258791921229,-0.0871770361094289,-0.0291105201241127
VisualCogA_Task-1,1,-1,Fz,0.203125,-0.725455283432607,0.389394392118343,0.162943332232804
VisualCogA_Task-1,1,-1,Fz,0.20703125,-0.593504371216762,0.946038100219933,0.256035837576523
VisualCogA_Task-1,1,-1,Fz,0.2109375,-0.516248531720165,0.56468853145033,0.207532213909334
VisualCogA_Task-1,1,-1,Fz,0.21484375,-0.47225268004592,0.106792273676779,0.0322978677871434
VisualCogA_Task-1,1,-1,Fz,0.21875,-0.435774227661393,-0.348841925535591,-0.225038767772392
VisualCogA_Task-1,1,-1,Fz,0.22265625,-0.401714393135074,-0.611910164164102,-0.513641392594147
VisualCogA_Task-1,1,-1,Fz,0.2265625,-0.392286697902917,-0.841721097784863,-0.792990636316593
VisualCogA_Task-1,1,-1,Fz,0.23046875,-0.435292088572664,-0.980426851193588,-1.0307561928757
VisualCogA_Task-1,1,-1,Fz,0.234375,-0.532597325955428,-1.22851285621983,-1.19866862799646
VisualCogA_Task-1,1,-1,Fz,0.23828125,-0.644652861328239,-1.51749860012215,-1.26426439559703
VisualCogA_Task-1,1,-1,Fz,0.2421875,-0.70121035858763,-1.43981333298304,-1.19756696861416
VisualCogA_Task-1,1,-1,Fz,0.24609375,-0.630739790838665,-1.27838484796128,-0.989702670361707
VisualCogA_Task-1,1,-1,Fz,0.25,-0.392680991010432,-0.799207913483937,-0.65198502118427
VisualCogA_Task-1,1,-1,Fz,0.25390625,0.00392234552861262,-0.338887120361945,-0.219784389559742
VisualCogA_Task-1,1,-1,Fz,0.2578125,0.504522221972751,0.327727915159663,0.259260281675681
VisualCogA_Task-1,1,-1,Fz,0.26171875,1.03059010970214,0.963945170415344,0.727584822118949
VisualCogA_Task-1,1,-1,Fz,0.265625,1.50344222928229,1.48702295681529,1.13333069749068
VisualCogA_Task-1,1,-1,Fz,0.26953125,1.86126077432203,1.80103769014528,1.44433606920285
VisualCogA_Task-1,1,-1,Fz,0.2734375,2.07308400518078,1.85301295756642,1.65791345361117
VisualCogA_Task-1,1,-1,Fz,0.27734375,2.15292230435117,1.78811622517946,1.80110050214986
VisualCogA_Task-1,1,-1,Fz,0.28125,2.1629039066567,1.55521304456421,1.91719315824943
VisualCogA_Task-1,1,-1,Fz,0.28515625,2.19086115558385,1.98724320744895,2.04840534225953
